"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.69632039951372e-262,3.60484133700136,0.432,0.049,9.34167165615524e-258,"2","SCD"
0,3.57126480898318,0.768,0.12,0,"2","ELF3"
6.49564836114228e-237,3.51562562485007,0.347,0.031,2.25048233120136e-232,"2","SLC52A2"
0,3.50686581073243,0.727,0.109,0,"2","AK2"
2.38294935278494e-253,3.49472151629396,0.491,0.07,8.25596632765872e-249,"2","HILPDA"
6.63494011179457e-292,3.48581466192208,0.43,0.04,2.29874135113235e-287,"2","UQCRHL"
0,3.46848839211297,0.436,0.034,0,"2","SLC34A2"
1.51134790621302e-169,3.46446810157574,0.217,0.015,5.23621595586561e-165,"2","CNFN"
1.1841404841681e-240,3.46207331134953,0.329,0.026,4.1025731214488e-236,"2","KLK6"
2.0586342070397e-253,3.45946117692721,0.392,0.039,7.13234407370975e-249,"2","PSAT1"
7.84315078345356e-312,3.42367696108741,0.502,0.056,2.71733802043532e-307,"2","MT1F"
0,3.41445437039377,0.67,0.093,0,"2","PUF60"
0,8.64252294636055,0.53,0.004,0,"3","OLR1"
0,8.49498916368849,0.507,0.003,0,"3","LYZ"
0,8.45268877396249,0.4,0.002,0,"3","AC020656.1"
0,8.20675678145767,0.368,0.003,0,"3","TMEM52B"
2.24833803905803e-303,7.96381006379815,0.211,0.001,7.78959197012046e-299,"3","SDS"
0,7.91164361877325,0.309,0.002,0,"3","FPR1"
7.93930854189285e-306,7.89606970829771,0.211,0.001,2.7506528374242e-301,"3","TREM2"
8.69469190347682e-284,7.53164729523849,0.203,0.002,3.01236295687858e-279,"3","VMO1"
0,7.44660152268259,0.234,0.002,0,"3","LILRB2"
0,7.36815800409881,0.522,0.012,0,"3","C1QB"
0,7.31687072740864,0.381,0.005,0,"3","CD163"
1.7575260649874e-272,7.31337435843682,0.202,0.002,6.08912480475535e-268,"3","TLR2"
0,7.20114973656887,0.477,0.012,0,"3","C1QA"
0,7.17553081365805,0.37,0.005,0,"3","C1QC"
0,7.08941754178655,0.274,0.007,0,"3","IL1B"
1.80508551403074e-286,6.98988052192296,0.208,0.002,6.25389927191089e-282,"3","FPR3"
0,6.98528664044419,0.418,0.005,0,"3","CLEC7A"
0,6.88126165955727,0.55,0.009,0,"3","MS4A6A"
0,6.83370634387067,0.434,0.005,0,"3","CD86"
1.72320196975296e-255,6.78499030782594,0.371,0.035,5.97020554440611e-251,"3","SPP1"
0,6.78124347635704,0.437,0.007,0,"3","FCGR3A"
0,6.77783030096199,0.539,0.008,0,"3","MNDA"
0,6.73431492813,0.422,0.009,0,"3","CD14"
0,6.57087530189346,0.427,0.009,0,"3","FCGR2A"
0,6.54755357362706,0.384,0.006,0,"3","MS4A7"
0,6.50859238534731,0.442,0.01,0,"3","C15orf48"
0,6.11271540997679,0.328,0.009,0,"3","IGSF6"
1.16321369354461e-225,6.07793760521009,0.219,0.008,4.03007016265466e-221,"3","CXCL9"
0,6.03421814943735,0.354,0.009,0,"3","AC025580.1"
0,6.02612466674224,0.336,0.009,0,"3","AL590385.2"
0,5.93664551777806,0.742,0.024,0,"3","AIF1"
0,5.78763400160507,0.275,0.004,0,"3","LILRB4"
2.70664013350098e-253,5.78646246850201,0.208,0.004,9.37742540652748e-249,"3","NCF2"
2.69598886891362e-300,5.67843144708945,0.307,0.014,9.34052303523812e-296,"3","SLC16A10"
2.44752277444189e-312,5.63434775659047,0.419,0.035,8.47968740433139e-308,"3","APOC1"
0,5.59650979801709,0.835,0.035,0,"3","TYROBP"
1.51682001057616e-303,5.45178450794344,0.278,0.009,5.25517460864215e-299,"3","ADGRE2"
0,5.30129130215184,0.309,0.008,0,"3","TFEC"
0,5.25385952266814,0.458,0.012,0,"3","LST1"
1.03144045442927e-227,5.24596410256012,0.248,0.013,3.57352859841564e-223,"3","SLC11A1"
0,5.21129960555531,0.648,0.025,0,"3","FCER1G"
0,5.17307865539679,0.336,0.015,0,"3","CCL3L3"
1.74247072556418e-222,5.02587415022556,0.21,0.007,6.03696407578965e-218,"3","ADAP2"
5.1910541926352e-296,5.00254295765956,0.323,0.017,1.79849263558039e-291,"3","IL18"
0,4.97682931152444,0.453,0.031,0,"3","MSR1"
1.34491362348894e-298,4.91355950829721,0.331,0.018,4.6595877399398e-294,"3","C5AR1"
0,4.85233912163531,0.542,0.042,0,"3","HLA.DQA2"
2.49111537098133e-252,4.84641086508911,0.315,0.022,8.63071831430193e-248,"3","AC243829.1"
0,4.84235503267806,0.422,0.022,0,"3","BCL2A1"
0,4.82038001654002,0.45,0.021,0,"3","CYBB"
4.37751472103712e-286,6.79991752520618,0.206,0.002,1.51663375025052e-281,"1","AL713998.1"
3.0027027790047e-265,6.54902231975086,0.206,0.004,1.04031640481397e-260,"1","AC011524.2"
6.85906374330656e-272,6.29550128757518,0.203,0.003,2.37639122450599e-267,"1","LINC01608"
0,6.27489111081429,0.329,0.005,0,"1","LINC01446"
0,6.25819744126417,0.332,0.006,0,"1","MIR205HG"
0,5.93583773456976,0.523,0.034,0,"1","AC008991.1"
0,5.92495301203896,0.269,0.006,0,"1","LINC02484"
0,5.87117602959497,0.538,0.014,0,"1","LINC02055"
0,5.65942880737569,0.285,0.008,0,"1","AL035401.1"
8.36324391976525e-233,5.25063349945253,0.203,0.006,2.89752948844187e-228,"1","AC008554.1"
0,5.13549092189226,0.426,0.036,0,"1","AP003306.1"
5.69173944633408e-261,5.13078556199049,0.24,0.009,1.97196004857691e-256,"1","LINC01532"
2.55224624088462e-281,5.0437327124766,0.25,0.008,8.84251232616885e-277,"1","LINC01933"
2.86128854648538e-156,4.72486324995876,0.225,0.022,9.91322029815323e-152,"1","PKHD1L1"
1.96531930151554e-243,4.72416150177621,0.25,0.012,6.80904525203074e-239,"1","GS1.24F4.2"
0,4.72234625476352,0.339,0.016,0,"1","LINC01322"
1.37222780607239e-318,4.68869022857816,0.332,0.018,4.75422045691842e-314,"1","GABRG3"
1.01846020966744e-272,4.63278131308483,0.254,0.01,3.52855724241381e-268,"1","SCEL"
1.65630567111819e-319,4.61770053555934,0.315,0.014,5.7384366281561e-315,"1","AL117329.1"
1.50809759103736e-239,4.61078649289417,0.225,0.009,5.22495491390802e-235,"1","AP003064.1"
0,4.6098252690235,0.466,0.039,0,"1","AL357507.1"
0,4.58774299278242,0.592,0.089,0,"1","LINC00621"
9.33465849133279e-257,4.55093122031959,0.28,0.016,3.23408578090716e-252,"1","LINC01798"
1.15313280949241e-242,4.51976016853022,0.295,0.022,3.9951439317674e-238,"1","MT.TR"
9.81203914158094e-282,4.46027097125178,0.315,0.019,3.39947908099213e-277,"1","AF279873.3"
1.32213718130031e-258,4.28609505688662,0.273,0.014,4.58067647833306e-254,"1","AC092447.7"
0,4.25110533497658,0.526,0.053,0,"1","MUC16"
4.89561479391336e-200,4.14857880580995,0.229,0.014,1.69613470149922e-195,"1","MKRN3"
1.45565862083839e-196,4.14078738581491,0.228,0.015,5.04327485775669e-192,"1","LINC01194"
4.14882563963598e-208,4.10661575679902,0.221,0.012,1.43740213110828e-203,"1","ATP6V1B1"
5.11261632359028e-287,4.10382071892613,0.343,0.024,1.77131705147109e-282,"1","UNC79"
5.24001442634507e-232,4.09190009861511,0.422,0.06,1.81545539815151e-227,"1","SCGB2A1"
4.25986876831932e-302,4.07042999752002,0.368,0.028,1.47587413347191e-297,"1","FGF12"
3.53322396592499e-256,3.99702192076214,0.328,0.027,1.22412077523437e-251,"1","NKAIN2"
1.43547600481376e-310,3.88251743045264,0.439,0.043,4.97335016627774e-306,"1","LINC00662"
0,3.87756488526525,0.517,0.054,0,"1","INF2"
7.11700896980174e-235,3.84005083198449,0.32,0.029,2.46575892767751e-230,"1","Z93403.1"
5.6283514394036e-214,3.82543977227666,0.258,0.018,1.94999863969577e-209,"1","ERBB3"
1.9705138870444e-159,3.79914147572811,0.241,0.025,6.82704241305404e-155,"1","STXBP6"
4.68071948565859e-217,3.76469881165999,0.295,0.026,1.62168207300128e-212,"1","AC012501.1"
1.10347911803303e-298,3.74140517851008,0.495,0.065,3.82311375233724e-294,"1","TPRG1"
1.28962122885369e-159,3.63010527884608,0.205,0.016,4.4680217094865e-155,"1","LINC00648"
0,3.59405084760918,0.556,0.068,0,"1","FAAH2"
1.00611651917357e-196,3.55418142547071,0.278,0.026,3.48579129232877e-192,"1","GRHL2"
7.83258679301523e-155,3.55045769711766,0.254,0.03,2.71367802030806e-150,"1","MT.TM"
2.53582180556877e-304,3.52478465451182,0.458,0.05,8.78560822757356e-300,"1","AC011447.3"
1.01855743492e-101,3.51290027728243,0.201,0.029,3.52889408902382e-97,"1","LINC01697"
1.51415779363863e-170,3.50159622803755,0.225,0.018,5.2459510918404e-166,"1","AC007040.2"
8.80791813286184e-132,3.49800742390882,0.236,0.031,3.05159131631131e-127,"1","DEFB1"
4.94549316345899e-316,3.49412597934995,0.494,0.058,1.713415561412e-311,"1","SAMD12"
3.79256508115636e-200,5.32429517699483,0.458,0.015,1.31397209801743e-195,"17","RRM2"
2.20445918468802e-76,5.31200214098463,0.208,0.009,7.6375692912701e-72,"17","FBXO43"
4.95487692128909e-111,5.09659813682877,0.271,0.01,1.71666665814982e-106,"17","HJURP"
8.46976387504054e-67,4.81696227844132,0.219,0.011,2.93443439214655e-62,"17","CDCA2"
5.75201301443902e-109,4.81222049865839,0.354,0.018,1.99284242898254e-104,"17","CCNA2"
3.49521206156704e-134,4.7266765211905,0.448,0.024,1.21095117085052e-129,"17","KNL1"
4.86229886007076e-203,4.68344062598057,0.812,0.057,1.68459206306012e-198,"17","MKI67"
9.09352666113342e-171,4.62372110764654,0.75,0.057,3.15054324701628e-166,"17","TOP2A"
1.38292904690082e-161,4.59652634712814,0.781,0.068,4.79129597589257e-157,"17","NUSAP1"
7.80852508973653e-96,4.56349907380208,0.354,0.021,2.70534160259012e-91,"17","GTSE1"
1.71098994743333e-113,4.52777324135393,0.448,0.029,5.92789577187751e-109,"17","DLGAP5"
4.28805180156108e-123,4.52325230572268,0.396,0.02,1.48563842716885e-118,"17","AURKB"
1.02296867234828e-87,4.50606212045987,0.365,0.025,3.54417726221787e-83,"17","CDCA8"
7.73332990443986e-86,4.4610704827318,0.229,0.009,2.67928947869223e-81,"17","KIF18B"
1.1236795475344e-82,4.43331080069183,0.302,0.018,3.89310016038768e-78,"17","BUB1B"
2.77793890035599e-71,4.41556741500193,0.271,0.017,9.62444711417337e-67,"17","NCAPH"
1.24189936744533e-106,4.39015333601694,0.448,0.031,4.3026845484511e-102,"17","CEP55"
1.53540913132907e-112,4.36514274342486,0.531,0.042,5.31957847640271e-108,"17","ASPM"
6.81727829462601e-115,4.32780267499869,0.521,0.039,2.36191423795613e-110,"17","CENPE"
5.30004291505804e-143,4.30407472840467,0.562,0.037,1.83625286835101e-138,"17","BIRC5"
1.32562604839473e-112,4.29673306336861,1,0.213,4.59276400726837e-108,"17","HMGB2"
1.90025365923769e-101,4.25346455547131,0.375,0.022,6.5836188277949e-97,"17","NCAPG"
7.16922135706415e-118,4.18509532344871,0.49,0.034,2.48384843136845e-113,"17","CXCL13"
2.49361449440992e-82,4.12688929008371,0.396,0.032,8.63937677733261e-78,"17","KIF15"
1.4578189176162e-53,4.11255967993047,0.292,0.026,5.05075942197307e-49,"17","KIF14"
2.47962769708977e-49,4.09948626816908,0.271,0.024,8.5909181193372e-45,"17","FBXO5"
1.91605795850971e-93,4.09102324857728,0.469,0.039,6.63837440305274e-89,"17","CENPU"
4.06006432756725e-101,4.02995611942825,0.49,0.04,1.40664988692895e-96,"17","NDC80"
3.8591422143169e-57,4.02397000482742,0.281,0.023,1.33703841157223e-52,"17","PRC1.AS1"
9.81625728991043e-65,4.00643493872783,0.219,0.012,3.40094050066237e-60,"17","CD8B"
2.16469742009424e-75,3.96290704171508,0.375,0.031,7.49981068165851e-71,"17","BUB1"
1.57435159231868e-57,3.95009347281404,0.938,0.402,5.45449852674729e-53,"17","HIST1H4C"
5.78343029962211e-73,3.93408655269933,0.406,0.037,2.00372726160708e-68,"17","PCLAF"
5.85428933702742e-91,3.92018286303053,0.271,0.012,2.02827708370652e-86,"17","SIRPG"
9.44852535050897e-36,3.91401232150105,0.208,0.02,3.27353609293734e-31,"17","ZWINT"
6.36826569983437e-81,3.89851955475046,0.396,0.032,2.20634933436462e-76,"17","HMMR"
5.61233738950327e-75,3.88699467129983,0.385,0.033,1.9444504119673e-70,"17","CLSPN"
4.82304090996477e-52,3.86522398244941,0.344,0.037,1.6709907536664e-47,"17","KIF11"
2.29695423473191e-53,3.85825528483998,0.323,0.032,7.95802764165216e-49,"17","CDK1"
1.9141702819004e-64,3.82369871625589,0.396,0.04,6.63183435867214e-60,"17","NUF2"
5.42722462279693e-64,3.81292582112205,0.323,0.027,1.88031624281422e-59,"17","AURKA"
6.71265405086214e-66,3.8000375027832,0.333,0.028,2.3256661224617e-61,"17","KIF23"
1.14176282134649e-97,3.79098480137629,0.521,0.046,3.95575147083706e-93,"17","UBE2C"
1.30699021410707e-102,3.77294958066961,0.646,0.07,4.52819829579534e-98,"17","CORO1A"
3.02633682289932e-48,3.77285179503561,0.24,0.019,1.0485046556617e-43,"17","CDCA5"
2.31201849225652e-34,3.75498590985985,0.281,0.038,8.01021926827194e-30,"17","SGO2"
6.01156294690546e-51,3.73281362127971,0.302,0.029,2.08276609858487e-46,"17","KIF2C"
4.46535591400732e-65,3.72064834997422,0.365,0.033,1.54706720996698e-60,"17","CDKN3"
5.67834399392118e-90,3.70178704241557,0.51,0.048,1.96731906013393e-85,"17","TACC3"
3.62390861892812e-67,3.64438674405943,0.427,0.045,1.25553938011384e-62,"17","PRC1"
0,7.8289729569318,0.294,0.006,0,"10","GNLY"
2.04743125846874e-228,7.15255802266577,0.205,0.004,7.0935303380908e-224,"10","XCL1"
2.79851389849508e-229,6.87296117739232,0.202,0.004,9.69573125272607e-225,"10","TRDC"
0,6.75048106955777,0.528,0.011,0,"10","AC022075.1"
2.25885253773035e-289,6.72740139968852,0.239,0.004,7.82602050222056e-285,"10","GZMH"
0,6.67452381073699,0.583,0.011,0,"10","NKG7"
0,6.3061890796098,0.892,0.056,0,"10","AC015849.1"
0,6.26549449503563,0.656,0.015,0,"10","GZMA"
1.09302908981178e-281,6.24981897397315,0.281,0.008,3.78690858456189e-277,"10","IFNG"
0,6.11394180292764,0.927,0.063,0,"10","CCL5"
0,6.09068275334281,0.323,0.009,0,"10","LINC01871"
0,6.05035220519865,0.386,0.014,0,"10","KLRD1"
1.41599630599237e-295,6.04123831936234,0.281,0.007,4.90586080174116e-291,"10","PRF1"
0,5.95318802400707,0.312,0.006,0,"10","AC034238.1"
6.28717493640563e-217,5.89427977354079,0.268,0.012,2.1782546284671e-212,"10","AC244502.1"
0,5.85399742981574,0.396,0.012,0,"10","CD8A"
9.77798592707898e-241,5.7105890988101,0.223,0.005,3.38768100429578e-236,"10","GZMK"
0,5.17797133955054,0.402,0.015,0,"10","AL136018.1"
6.98772914182457e-148,4.6627763780436,0.205,0.011,2.42096863847654e-143,"10","TNIP3"
3.62378597186675e-277,4.65401980373125,0.339,0.015,1.25549688781295e-272,"10","GZMB"
8.22372978445405e-228,4.62875657221663,0.375,0.028,2.84919342112195e-223,"10","SAMD3"
8.43243386233947e-190,4.53663719234554,0.31,0.022,2.92150103594613e-185,"10","TRG.AS1"
0,4.46361441701327,0.575,0.046,0,"10","CCL4"
1.80702913885427e-176,4.45582818747854,0.341,0.032,6.2606331544745e-172,"10","IFNG.AS1"
6.03131795572109e-223,4.2428816217261,0.373,0.028,2.08961041893913e-218,"10","CST7"
6.29149371705752e-248,4.1742921180617,0.425,0.033,2.17975091321175e-243,"10","PYHIN1"
2.62996628241526e-120,4.04229731351587,0.257,0.026,9.11178118205591e-116,"10","LINC01934"
6.1004904294407e-149,3.94560768408645,0.352,0.042,2.11357591418402e-144,"10","APOBEC3G"
1.5477905709615e-98,3.87624709927615,0.265,0.035,5.3624752121532e-94,"10","CCL4L2"
1.4747479674727e-152,3.86467404871129,0.362,0.043,5.1094118081059e-148,"10","PTPN22"
0,3.81423505405735,0.706,0.084,0,"10","CD96"
5.89923358321688e-162,3.7995814540143,0.289,0.023,2.04384846724132e-157,"10","SH2D1A"
5.45997726223166e-205,3.70965361270541,0.499,0.064,1.89166372227278e-200,"10","SLFN12L"
1.68318736957841e-112,3.63474019064693,0.276,0.033,5.83157096064136e-108,"10","AC099063.1"
8.65649779299739e-93,3.56177165967141,0.215,0.024,2.99913022536188e-88,"10","MIAT"
5.26093564843819e-84,3.51737499693233,0.218,0.027,1.82270376475789e-79,"10","BICDL1"
1.91483672958932e-181,3.47617240185067,0.459,0.06,6.63414333333515e-177,"10","HCST"
3.40898036990637e-210,3.45029651264598,0.551,0.077,1.18107533895776e-205,"10","IKZF3"
6.73118249523363e-172,3.41816873486203,0.438,0.056,2.33208548729864e-167,"10","CD3D"
1.62160776873605e-161,3.41433346434951,0.391,0.047,5.61822227556291e-157,"10","CD3G"
3.78547470398714e-120,3.37636177286983,0.349,0.051,1.31151556594339e-115,"10","GBP5"
4.27486953249601e-136,3.37476783756067,0.283,0.027,1.48107129822857e-131,"10","TIGIT"
2.49793585681022e-135,3.36924640046667,0.375,0.052,8.65434856950468e-131,"10","AOAH"
3.60535438751605e-260,3.35133549704919,0.606,0.073,1.24911108109881e-255,"10","CD2"
2.2039309601501e-122,3.33963344278522,0.291,0.034,7.63573920453604e-118,"10","CD3E"
2.7465886222754e-94,3.24089542068646,0.265,0.036,9.51583094073535e-90,"10","AC243829.4"
7.27865338016409e-80,3.2150237329136,0.213,0.027,2.52176225009165e-75,"10","SPN"
8.71485496997817e-75,3.20866546677522,0.236,0.037,3.01934865289864e-70,"10","NLRC3"
2.47928585915306e-75,3.19106316478069,0.223,0.032,8.58973378762168e-71,"10","RASGRP1"
2.80901414786929e-109,3.16884034614372,0.302,0.041,9.73211041670794e-105,"10","ITGAL"
0,4.74712446466888,0.665,0.043,0,"5","IL7R"
4.64685927199924e-197,4.54644537647884,0.231,0.012,1.60995086337686e-192,"5","ICOS"
4.15608963201413e-223,4.37942877130933,0.267,0.015,1.43991881390762e-218,"5","ITK"
7.73246648349011e-143,4.24297055883814,0.205,0.015,2.67899033786998e-138,"5","CTLA4"
1.53257045702203e-212,4.21798866426474,0.314,0.025,5.30974360539852e-208,"5","TCF7"
4.36625277782525e-144,4.10702771271635,0.201,0.014,1.51273193740533e-139,"5","CD6"
0,4.08995175902487,0.579,0.043,0,"5","AC245427.1"
6.37758538867782e-238,4.04096246598719,0.338,0.026,2.20957823376132e-233,"5","BCL11B"
9.18197903727286e-128,4.01128857655308,0.237,0.026,3.18118845725356e-123,"5","CAMK4"
0,3.94656161554588,0.579,0.043,0,"5","TRAC"
1.87001680673575e-160,3.92458269782253,0.216,0.014,6.47886022861669e-156,"5","ZNF831"
7.82848775666925e-230,3.86592738273916,0.331,0.025,2.71225786817563e-225,"5","CD3E"
0,3.79889288138641,0.617,0.056,0,"5","TRBC2"
0,3.74401836511451,0.553,0.04,0,"5","CD3D"
5.46233411689024e-159,3.72799296005342,0.224,0.016,1.89248027813779e-154,"5","TRAT1"
6.79565819179145e-208,3.69279678672666,0.338,0.031,2.35442373712807e-203,"5","CD247"
1.34516542844867e-129,3.66155793158504,0.246,0.028,4.66046014340326e-125,"5","BATF"
0,3.65464467418618,0.658,0.058,0,"5","CD2"
1.528228740143e-140,3.60532174033927,0.246,0.025,5.29470129309945e-136,"5","TIGIT"
1.05206922498658e-280,3.54827283553408,0.429,0.036,3.64499903688849e-276,"5","CD3G"
1.99722491817477e-130,3.5087532508174,0.299,0.043,6.9195854515083e-126,"5","PDE3B"
3.09552049647641e-140,3.46180548750091,0.239,0.023,1.07247403120922e-135,"5","CCR7"
3.62214187908601e-182,3.44259537891916,0.353,0.041,1.25492727542814e-177,"5","GIMAP7"
2.60806210752282e-128,3.27239699830816,0.274,0.036,9.03589197772357e-124,"5","STAT4"
6.50083734390422e-163,3.27115675438113,0.344,0.045,2.25228010616906e-158,"5","LTB"
7.26746065630565e-132,3.21836396790459,0.312,0.047,2.51788441898366e-127,"5","SPOCK2"
5.48773833949937e-105,3.19610727225634,0.207,0.024,1.90128182510295e-100,"5","SH2D1A"
1.27280652730804e-311,3.13396276798231,0.727,0.123,4.40976549451143e-307,"5","FYB1"
5.50228754663191e-167,3.12022260303521,0.491,0.099,1.90632254340609e-162,"5","IL32"
9.32765868575621e-116,3.11659113234464,0.259,0.035,3.2316606282671e-111,"5","SELL"
4.39556651311063e-94,3.11035771896298,0.231,0.035,1.52288797413231e-89,"5","LCK"
1.41632983125401e-88,3.05301174044382,0.241,0.04,4.90701633336266e-84,"5","ITGAL"
2.50661037506743e-199,3.03275166016036,0.459,0.068,8.68440230545863e-195,"5","RHOH"
2.0940430329777e-159,2.98316052413524,0.398,0.064,7.25502149205455e-155,"5","IL2RG"
1.8131704212573e-64,2.963246547702,0.227,0.049,6.28191024148806e-60,"5","CDC14A"
1.01288628082469e-150,2.93942622790739,0.353,0.051,3.50924580854521e-146,"5","GIMAP4"
1.96318452364169e-74,2.93832721201753,0.297,0.074,6.801649100609e-70,"5","TBC1D4"
4.18711598960483e-101,2.91620584093643,0.263,0.042,1.45066820575849e-96,"5","PCED1B.AS1"
2.46777214941092e-88,2.90330950243979,0.207,0.029,8.54984338884908e-84,"5","TRAF3IP3"
8.37560533937422e-222,2.8853384921892,0.532,0.084,2.90181222587959e-217,"5","CD96"
9.54836187848375e-130,2.88493246500398,0.28,0.036,3.30812545641948e-125,"5","PYHIN1"
9.85948164320716e-73,2.88329268036262,0.201,0.034,3.41591601010555e-68,"5","TMC8"
3.16476268054543e-53,2.88317113528127,0.207,0.049,1.09646367830177e-48,"5","LEF1"
4.47754602331369e-164,2.85632792535075,0.459,0.084,1.55129059523726e-159,"5","PCED1B"
3.97195885124112e-163,2.853242270384,0.415,0.067,1.376124863601e-158,"5","UBXN11"
2.59226981637113e-117,2.82179840944156,0.37,0.075,8.9811780057994e-113,"5","JAK3"
1.98768538109684e-318,2.79972947788178,0.867,0.189,6.8865347713481e-314,"5","PTPRC"
9.14515289024869e-100,2.7807794271705,0.295,0.054,3.16842967035556e-95,"5","IKZF1"
3.0380527087007e-83,2.76872968461632,0.327,0.081,1.05256374145644e-78,"5","DUSP16"
3.56921795333829e-110,2.75321129276441,0.327,0.06,1.23659125211358e-105,"5","GPRIN3"
0,9.531926498292,0.444,0.001,0,"18","LILRA4"
0,9.37145767736699,0.511,0.003,0,"18","LINC01478"
0,9.09307391834941,0.311,0.001,0,"18","SHD"
7.11894365083499e-221,8.33370189079437,0.267,0.002,2.46642921726829e-216,"18","CLEC4C"
3.99249145618626e-236,7.79273800822083,0.333,0.003,1.38323858991029e-231,"18","DNASE1L3"
5.20925917217887e-165,6.68237044464659,0.378,0.006,1.80479993279309e-160,"18","GLT1D1"
1.25025152761122e-128,6.58807960354243,0.289,0.005,4.33162144256184e-124,"18","SMPD3"
1.02384323974846e-172,6.57646378055268,0.356,0.005,3.54720728843253e-168,"18","PLD4"
2.00505246741344e-119,6.50125004449524,0.244,0.003,6.9467047786006e-115,"18","LINC01226"
4.55362163518964e-98,6.278948452363,0.244,0.004,1.5776477517278e-93,"18","NME8"
6.24008779178767e-131,6.21107415807324,0.556,0.02,2.16194081634275e-126,"18","ZFAT"
5.88742508277676e-302,5.9041464881676,0.978,0.025,2.03975729417884e-297,"18","GZMB"
3.02054061911828e-262,5.78597995079892,0.956,0.029,1.04649650289972e-257,"18","AL136018.1"
3.40916214216224e-69,5.74612590432456,0.4,0.02,1.18113831577353e-64,"18","COL26A1"
2.88170724354098e-126,5.60604486943302,0.467,0.014,9.98396291597208e-122,"18","SPIB"
1.76473223893428e-53,5.5903120716944,0.289,0.013,6.11409131501172e-49,"18","P2RY6"
3.29521368444777e-147,5.49280244186591,0.756,0.034,1.14165973311377e-142,"18","IRF8"
9.00022115120649e-140,5.35874363281926,0.822,0.043,3.118216620047e-135,"18","PLAC8"
7.4865195436701e-49,5.34579763726516,0.2,0.007,2.59377956109994e-44,"18","SLC7A11.AS1"
2.49889903039547e-116,5.31436863191804,0.467,0.015,8.65768558070816e-112,"18","MPEG1"
2.56221143804246e-84,5.22747272934066,0.778,0.068,8.87703774824192e-80,"18","IRF7"
4.20553001431148e-61,5.22419532453245,0.222,0.006,1.45704792875836e-56,"18","AC004687.1"
1.3333804715973e-101,5.18205595803632,0.511,0.021,4.61962998189601e-97,"18","GRAMD1B"
2.50516111391581e-87,5.17484374683655,0.422,0.017,8.67938119527273e-83,"18","CUX2"
1.16972912650459e-137,5.16831055645835,0.689,0.029,4.05264353168779e-133,"18","NAPSB"
5.67473311223134e-96,5.12675616208573,0.489,0.021,1.96606803406367e-91,"18","P2RX1"
1.93982449460136e-40,5.10948635113942,0.2,0.008,6.72071594399586e-36,"18","SCN9A"
